identifier,tablet,sign,reading,context,note,image
8a9926cb-7d40-4fde-9fea-4eabb1671dd9,BM 85225,GAB,DU8,LÚ.Ì.DU8-ú-tu,,8a9926cb-7d40-4fde-9fea-4eabb1671dd9.png
1e4b7da5-91be-47a9-9459-5b5f3d7fa1b5,BM 85225,DA,ṭa,šá-ṭa-ri,,1e4b7da5-91be-47a9-9459-5b5f3d7fa1b5.png
fc8623e8-da8a-4d19-8a41-69af822c68dc,BM 85225,MAH,mah,mah-ru-ú,,fc8623e8-da8a-4d19-8a41-69af822c68dc.png
9083c60c-39fe-4d51-84ee-2ebc4b2d3248,BM 85225,ÁŠ,áš,un-da-áš-ši-ir,,9083c60c-39fe-4d51-84ee-2ebc4b2d3248.png
04085b0f-127e-443a-99cc-279a67a0b7a4,BM 85225,ŠI,ši,un-da-áš-ši-ir,,04085b0f-127e-443a-99cc-279a67a0b7a4.png
a8a02649-6e3f-4b54-8c73-70b24c79fde6,BM 85225,IR,ir,un-da-áš-ši-ir,,a8a02649-6e3f-4b54-8c73-70b24c79fde6.png
1880ee99-f2e8-4e1f-ae77-5a0605f5d67b,BM 85225,PA,pa,pa-ni,,1880ee99-f2e8-4e1f-ae77-5a0605f5d67b.png
1110d18f-a720-4a79-8083-1ed4ee50f5dd,BM 85225,ŠEŠ,ŠEŠ,PN ŠEŠ AD-šú A-šú šá PN,,1110d18f-a720-4a79-8083-1ed4ee50f5dd.png
939b28f9-70bd-4bbb-96c7-a202d15be399,BM 85225,AD,AD,PN ŠEŠ AD-šú A-šú šá PN,,939b28f9-70bd-4bbb-96c7-a202d15be399.png
19f0ab2f-54a2-49ac-9ab1-b1a169f18c06,BM 85225,AG,AG,I.SUM.na-d+AG,PN; ligature of AN and AG,19f0ab2f-54a2-49ac-9ab1-b1a169f18c06.png
3bd4a738-0627-494d-b235-f5bef399446a,BM 85225,MA,MA,3 1/3 MA.NA,,3bd4a738-0627-494d-b235-f5bef399446a.png
dba06160-3adf-48cd-871f-8dcc6f5b0d21,BM 85225,HE,hi,ma-hi-ir,,dba06160-3adf-48cd-871f-8dcc6f5b0d21.png
086bd917-5a07-4b17-9976-dad47b8f8c5e,BM 85225,AMAR,AMAR,I.d.AMAR.UTU-MU-ib-ni,PN,086bd917-5a07-4b17-9976-dad47b8f8c5e.png
bd6a0a5f-5f9c-4066-8e28-70b8aec02d84,BM 85225,ID,id,id-da-gal,PN,bd6a0a5f-5f9c-4066-8e28-70b8aec02d84.png
3c0ff7fb-dc49-45d5-975d-8fbc43fbce2d,BM 85225,UR,taš,I.ÌR-d.taš-me-tu4,PN,3c0ff7fb-dc49-45d5-975d-8fbc43fbce2d.png
3af1de61-a68e-4037-9acc-0ace3e838f2d,BM 85225,DA,DA,I.É.ZI.DA-MU-DÙ,PN,3af1de61-a68e-4037-9acc-0ace3e838f2d.png
3e6af728-bf04-45a1-a254-710a4ef53d67,BM 85225,SUD,SUD,I.SUD-ú-a,PN,3e6af728-bf04-45a1-a254-710a4ef53d67.png
31b7a396-1ee7-4272-8085-3dbd816844ee,NBC 6170,ŠÁ,NÍG,NÍG.GA-d+EN,,31b7a396-1ee7-4272-8085-3dbd816844ee.png
318ea4ca-c716-42dc-817a-d977af84438b,NBC 6170,GA,GA,NÍG.GA-d+EN,,318ea4ca-c716-42dc-817a-d977af84438b.png
57427a01-c7ff-4c84-8dce-f793ffb345c5,NBC 6170,ŠIM,rik,ši-rik d.AMAR.UTU,,57427a01-c7ff-4c84-8dce-f793ffb345c5.png
c60da9b2-0032-410a-9c25-923283175a61,NBC 6170,GAM,gam,i-gam-mar-ru-ma,beginning of following mar visible on photo,c60da9b2-0032-410a-9c25-923283175a61.png
2a979d4b-4b3a-4111-af4a-6efb078ea6d5,NBC 6170,MAR,mar,i-gam-mar-ru-ma,,2a979d4b-4b3a-4111-af4a-6efb078ea6d5.png
c676c9ce-6bb4-4b79-9e72-29be2c87a089,NBC 6170,SI,si,I.d+AG-si-in-qí-iá-pu-ṭur,PN,c676c9ce-6bb4-4b79-9e72-29be2c87a089.png
97bfab2f-44c0-4cf6-a78b-857f86e94ae5,NBC 6170,DA,da,i-da-ku,,97bfab2f-44c0-4cf6-a78b-857f86e94ae5.png
5b5b2560-d2e1-4d04-819f-7a30ba46b5b0,NBC 6170,RID,UMBISAG,LÚ.UMBISAG,,5b5b2560-d2e1-4d04-819f-7a30ba46b5b0.png
b3ecceeb-250b-4ba4-b106-e4be5d293d48,NBC 6170,TUM,DU4,DU4-gub-bu,,b3ecceeb-250b-4ba4-b106-e4be5d293d48.png
08055f49-44b5-4fdb-b1e1-5303ba030c0f,NBC 6170,DU,gub,DU4-gub-bu,,08055f49-44b5-4fdb-b1e1-5303ba030c0f.png
3ff093cb-1f4d-4494-aa97-18183cb41a04,YOS 19 230,ṬU,GÍN,2 1/2 GÍN KÙ.BABBAR,,3ff093cb-1f4d-4494-aa97-18183cb41a04.png
d5db179a-9f7d-447b-8b16-162f9cc81b99,YOS 19 230,KÙ,KÙ,KÙ.BABBAR,,d5db179a-9f7d-447b-8b16-162f9cc81b99.png
b2252452-e0f6-4bb3-ab61-5005527267a4,YOS 19 230,UD,BABBAR,KÙ.BABBAR,,b2252452-e0f6-4bb3-ab61-5005527267a4.png
27b9dfca-0c8b-451b-b074-1d3531c4d0d6,YOS 19 230,ŠÁM,ŠÁM,ŠÁM,,27b9dfca-0c8b-451b-b074-1d3531c4d0d6.png
2f28100b-8978-4bd8-87ae-5fc66c3c6a2d,YOS 19 230,GUR,GUR,3 GUR,,2f28100b-8978-4bd8-87ae-5fc66c3c6a2d.png
9decd7a1-a4ff-4bbe-8ee3-099b96b8b8f4,YOS 19 230,PAD,ŠUK,ŠUK.HI.A,,9decd7a1-a4ff-4bbe-8ee3-099b96b8b8f4.png
73e5b6de-df9c-40b1-8339-96bd7def4f04,YOS 19 230,HE,HI,HI.A,,73e5b6de-df9c-40b1-8339-96bd7def4f04.png
bfef41b6-3220-4134-b3b5-c5806d17515d,YOS 19 230,ŠÚ,šú,ŠUK.HI.A-šú-nu,,bfef41b6-3220-4134-b3b5-c5806d17515d.png
0e55d392-d0bf-401f-b2ca-e720668110a2,YOS 19 230,NU,nu,ŠUK.HI.A-šú-nu,,0e55d392-d0bf-401f-b2ca-e720668110a2.png
aca4d889-20cc-4a8d-8da2-b89e753ed486,YOS 19 230,MU,MU,MU 5.KAM,,aca4d889-20cc-4a8d-8da2-b89e753ed486.png
a9654c79-ca1d-4ae2-8c33-fd1758b98896,YOS 19 230,NIN,nin,I.d.In-nin-NUMUN-GÁL-ši,PN,a9654c79-ca1d-4ae2-8c33-fd1758b98896.png
ecdbfeac-e9b2-4fe9-bf7a-89969fa52133,YOS 19 230,IG,GÁL,I.d.In-nin-NUMUN-GÁL-ši,PN,ecdbfeac-e9b2-4fe9-bf7a-89969fa52133.png
27e1204d-48ce-41a8-a5ff-bc08c9e248e2,YOS 19 230,ŠI,ši,I.d.In-nin-NUMUN-GÁL-ši,PN,27e1204d-48ce-41a8-a5ff-bc08c9e248e2.png
87d7994d-7fd7-4850-ab52-620c27eedfef,YOS 19 230,Ù,ù,ù,,87d7994d-7fd7-4850-ab52-620c27eedfef.png
1ed2f318-1904-489a-bc13-96c182cde8fa,YOS 19 230,NA,na,I.A-na-É-šú,PN,1ed2f318-1904-489a-bc13-96c182cde8fa.png
218e4b81-cb9b-46d3-adc3-60261d993b9e,YOS 19 230,BIT,É,I.A-na-É-šú,PN,218e4b81-cb9b-46d3-adc3-60261d993b9e.png
73c48916-9611-4420-bbc7-b72b9bd38cad,BM 50501,Ú,šam,šam-ni,,73c48916-9611-4420-bbc7-b72b9bd38cad.png
779b01eb-1283-4e39-8d9c-a186a693f9ac,BM 50501,NI,ni,šam-ni,,779b01eb-1283-4e39-8d9c-a186a693f9ac.png
704f7385-8828-45fe-814d-e478d90504fa,BM 50501,KA,ka,ka-man-nu,,704f7385-8828-45fe-814d-e478d90504fa.png
e52e8679-b56c-43d9-b1d7-7055981313b8,BM 50501,MAN,man,ka-man-nu,,e52e8679-b56c-43d9-b1d7-7055981313b8.png
41f03b89-731c-48cb-9574-014e8675761d,BM 50501,NU,nu,ka-man-nu,,41f03b89-731c-48cb-9574-014e8675761d.png
078c1995-488e-4795-9104-1df5212a3311,BM 50501,AMAR,AMAR,d.AMAR.UTU,DN,078c1995-488e-4795-9104-1df5212a3311.png
0105e032-4db8-4fb4-a06b-0a58cc2ea06d,BM 50501,IN,in,in-na-di-in,,0105e032-4db8-4fb4-a06b-0a58cc2ea06d.png
4676183c-eb7b-4200-8730-5373e9e9b6a9,BM 50501,RA,ra,pa-ra-ku,,4676183c-eb7b-4200-8730-5373e9e9b6a9.png
0c8f7466-56bf-49e8-8659-8c00c186bf4f,BM 50501,MU,MU,MU.18.KAM,,0c8f7466-56bf-49e8-8659-8c00c186bf4f.png
b3beb77e-ba1b-49be-8d1a-abd377e0d9a5,BM 42436,GUR,GUR,4 GUR ZÚ.LUM.MA,,b3beb77e-ba1b-49be-8d1a-abd377e0d9a5.png
bcb58e86-ce76-4b6d-ae4b-e005688c8fee,BM 42436,KA,ZÚ,4 GUR ZÚ.LUM.MA,,bcb58e86-ce76-4b6d-ae4b-e005688c8fee.png
e8aeb2d3-2602-4eac-83ea-d54d49844518,BM 42436,LUM,LUM,4 GUR ZÚ.LUM.MA,,e8aeb2d3-2602-4eac-83ea-d54d49844518.png
a54ab08b-9e68-4400-aea2-9d566ebb9e79,BM 42436,MA,MA,4 GUR ZÚ.LUM.MA,,a54ab08b-9e68-4400-aea2-9d566ebb9e79.png
0f4994cb-7bb9-4213-9df3-e97df746c660,BM 42436,MU,MU,I.d.UTU-MU,PN,0f4994cb-7bb9-4213-9df3-e97df746c660.png
0c83f882-cf3b-4957-b70a-790387b62281,BM 42436,UB,ub,MÍ.nu-ub-ta-a,PN,0c83f882-cf3b-4957-b70a-790387b62281.png
391ee360-31a6-4b2e-9cb4-1ff66e671efd,BM 42436,TA,ta,MÍ.nu-ub-ta-a,PN,391ee360-31a6-4b2e-9cb4-1ff66e671efd.png
e2044960-9b90-4741-b045-7b3a40586e57,BM 42436,APIN,APIN,ITI.APIN,,e2044960-9b90-4741-b045-7b3a40586e57.png
afdd8edd-29ac-4dbd-b716-44d8cbe5445f,BM 42436,DIN,TIN,LÚ.SANGA-d+INANA-TIN.TIR.KI,PN,afdd8edd-29ac-4dbd-b716-44d8cbe5445f.png
7792d387-31cf-464d-a476-8bf84af733aa,BM 42436,TIR,TIR,LÚ.SANGA-d+INANA-TIN.TIR.KI,PN,7792d387-31cf-464d-a476-8bf84af733aa.png
BRM246_MLC2146rev_0,,MUH,muh,muh-hi,XXXX,BRM246_MLC2146rev_0.png
BRM246_MLC2146rev_1,,TAR,šil,mi-šil,,BRM246_MLC2146rev_1.png
BRM246_MLC2146rev_2,,RU,ŠUB,GIŠ.ŠUB.BA,,BRM246_MLC2146rev_2.png
BRM246_MLC2146rev_3,,TU,KU4,KU4 É,,BRM246_MLC2146rev_3.png
BRM246_MLC2146rev_4,,PA,pa,pa-láh,,BRM246_MLC2146rev_4.png
BRM246_MLC2146rev_5,,MEŠ,MEŠ,MU.MEŠ,,BRM246_MLC2146rev_5.png
BRM246_MLC2146rev_6,,ID,it,it-tab-šu-ma,,BRM246_MLC2146rev_6.png
BRM246_MLC2146rev_7,,ŠU,šu,it-tab-šu-ma,,BRM246_MLC2146rev_7.png
BRM246_MLC2146rev_8,,DIN,din,LÚ.na-din-an,,BRM246_MLC2146rev_8.png
BRM246_MLC2146rev_9,,SAL,raq,ú-mar-raq-qa-ma,,BRM246_MLC2146rev_9.png
BRM246_MLC2146rev_10,,DI,di,a-di,,BRM246_MLC2146rev_10.png
BRM246_MLC2146rev_11,,TA,ta,ta,,BRM246_MLC2146rev_11.png
BRM246_MLC2146rev_12,,TUM,dum,dum,PN,BRM246_MLC2146rev_12.png
BRM246_MLC2146rev_13,,ZU,zu,I.Ku-zu-ú,,BRM246_MLC2146rev_13.png
BRM246_MLC2146rev_14,,HA,HA,LÚ.ŠU.HA,PN,BRM246_MLC2146rev_14.png
BRM246_MLC2146rev_15,,BIT,bit,I.Ina-qí-bit-d.60,PN,BRM246_MLC2146rev_15.png
BRM246_MLC2146rev_16,,BIT,É,É.KUR-za-kir,PN,BRM246_MLC2146rev_16.png
BRM246_MLC2146rev_17,,SAG,SAG,É SAG,,BRM246_MLC2146rev_17.png
BRM246_MLC2146obv_0,,I,i,I.Kur-i,PN,BRM246_MLC2146obv_0.png
BRM246_MLC2146obv_1,,MU,MU,MU.MEŠ,,BRM246_MLC2146obv_1.png
BRM246_MLC2146obv_2,,BA,BA,GIŠ.ŠUB.BA,,BRM246_MLC2146obv_2.png
BRM246_MLC2146obv_3,,BIT,É,LÚ.KU4 É-ú-tú,,BRM246_MLC2146obv_3.png
BRM246_MLC2146obv_4,,MEŠ,MEŠ,MU.MEŠ,,BRM246_MLC2146obv_4.png
BRM246_MLC2146obv_5,,UD,u4,u4-mu,,BRM246_MLC2146obv_5.png
BRM246_MLC2146obv_6,,SAG,SAG,d.GAŠAN-šá-SAG,,BRM246_MLC2146obv_6.png
BRM246_MLC2146obv_7,,RA,ra,d.Šar-ra-a-hi-tu4,,BRM246_MLC2146obv_7.png
BRM246_MLC2146obv_8,,BI,bi,gab-bi,,BRM246_MLC2146obv_8.png
BRM246_MLC2146obv_9,,ITU,ITU,ITU-us-su,,BRM246_MLC2146obv_9.png
BRM246_MLC2146obv_10,,UG,uq,gu-uq-qa-né-e,,BRM246_MLC2146obv_10.png
BRM246_MLC2146obv_11,,SAL,mim,mim-ma,,BRM246_MLC2146obv_11.png
BRM246_MLC2146obv_12,,DU,du,ik-kaš-ši-du,,BRM246_MLC2146obv_12.png
BRM246_MLC2146obv_13,,LU,lu,qa-lu-ú,,BRM246_MLC2146obv_13.png
BRM246_MLC2146obv_14,,RI,ri,I.De-e-mi-it-ri-su,,BRM246_MLC2146obv_14.png
BRM246_MLC2146obv_15,,BA,ba,bab-ba-nu-ú-tú,,BRM246_MLC2146obv_15.png
BRM246_MLC2146obv_16,,ŠÁM,ŠÁM,ŠÁM,,BRM246_MLC2146obv_16.png
BRM246_MLC2146obv_17,,KU,ku,ku,,BRM246_MLC2146obv_17.png
BRM246_MLC2146obv_18,,MA,MA,MA.NA,,BRM246_MLC2146obv_18.png
a61f184e-194b-4be7-9390-8cfc01ab7de7,YBC 7407,HU,hu,hu-ud,,a61f184e-194b-4be7-9390-8cfc01ab7de7.png
84789b67-007f-47a8-a019-be2d91752503,YBC 7407,UD,ud,hu-ud,,84789b67-007f-47a8-a019-be2d91752503.png
7d4daf4c-7700-4058-a704-c2dd2617077d,YBC 7407,GI,GI,I.d+AG-GI,PN,7d4daf4c-7700-4058-a704-c2dd2617077d.png
0787dfcc-b796-4517-95b5-2bf886af9b74,YBC 7407,ŠÀ,lìb,lìb-bi-šú,,0787dfcc-b796-4517-95b5-2bf886af9b74.png
4f2ee64b-4167-4f8d-8bce-6eefeab698ee,YBC 7407,ŠÚ,šú,lìb-bi-šú,,4f2ee64b-4167-4f8d-8bce-6eefeab698ee.png
fc0558d4-326c-47f7-9074-cbb2decb84ee,YBC 7407,IS,GIŠ,GIŠ.KIRI6,,fc0558d4-326c-47f7-9074-cbb2decb84ee.png
d9251123-26db-40e8-a8ff-630804a68b88,YBC 7407,SAR,KIRI6,GIŠ.KIRI6,,d9251123-26db-40e8-a8ff-630804a68b88.png
48fda30d-e225-45f9-84eb-53bc1b5776b4,YBC 7407,ŠÁ,šá,šá,,48fda30d-e225-45f9-84eb-53bc1b5776b4.png
924ccd2d-faaf-423b-8756-a9424ced9b63,YBC 7407,HAR,har,har-ri,,924ccd2d-faaf-423b-8756-a9424ced9b63.png
32c64810-282c-41a5-8032-9c7e9c6293e2,YBC 7407,RI,ri,har-ri,,32c64810-282c-41a5-8032-9c7e9c6293e2.png
45d891ce-f45f-4008-b9c7-faccd3c8c5bd,YBC 7407,A,a,a-hu-ul-la-a4,,45d891ce-f45f-4008-b9c7-faccd3c8c5bd.png
e5819868-41a0-4d4d-a87a-8840c5a1a197,YBC 7407,UL,ul,a-hu-ul-la-a4,,e5819868-41a0-4d4d-a87a-8840c5a1a197.png
53bef52f-f4a6-40a2-9ac7-74cdd11b71fe,YBC 7407,LA,la,a-hu-ul-la-a4,,53bef52f-f4a6-40a2-9ac7-74cdd11b71fe.png
d0e98732-d346-43ae-b16a-52378ab760f9,YBC 7407,TA,ta,ta-mál-du,,d0e98732-d346-43ae-b16a-52378ab760f9.png
43b5daae-c1dd-4904-b83d-f1f1f858c677,YBC 7407,DIR,mál,ta-mál-du,,43b5daae-c1dd-4904-b83d-f1f1f858c677.png
1068b862-3b90-4b61-a54a-36beac87157c,YBC 7407,DU,du,ta-mál-du,,1068b862-3b90-4b61-a54a-36beac87157c.png
9ec00009-cb1e-40fb-bc67-916269be1952,YBC 7407,Ú,ú,I.d+AG-ú-še-zib,PN,9ec00009-cb1e-40fb-bc67-916269be1952.png
0874179f-ee83-40bd-834a-0e4113511b36,YBC 7407,ZIB,zib,I.d+AG-ú-še-zib,PN,0874179f-ee83-40bd-834a-0e4113511b36.png
c45b0e2d-302f-49e3-8a3b-1325df1fb6d7,YBC 7407,ŠE,še,I.d+AG-ú-še-zib,PN,c45b0e2d-302f-49e3-8a3b-1325df1fb6d7.png
82e34c5a-1ec5-4fde-93d8-d238609fb6ef,YBC 7407,NI,ni,pa-ni,,82e34c5a-1ec5-4fde-93d8-d238609fb6ef.png
7fd3c445-cf32-4738-aed6-5e80d1439beb,YBC 7407,MEŠ,MEŠ,u4-mu.MEŠ,,7fd3c445-cf32-4738-aed6-5e80d1439beb.png
894b615a-59ce-4c11-83a2-a776d7278e48,YBC 7407,ZA,ṣa,ṣa-a-ti,,894b615a-59ce-4c11-83a2-a776d7278e48.png
ff349779-0c9e-47a6-88be-b858c94afb79,YBC 7407,KUR,šad,ú-šad-gil,,ff349779-0c9e-47a6-88be-b858c94afb79.png
7d12fa6c-3475-45bb-86f8-ec5c32e282d0,YBC 7407,KI,KI,I.KI-d.AMAR.UTU(?)-x,PN,7d12fa6c-3475-45bb-86f8-ec5c32e282d0.png
33692fed-60e3-40ff-bb61-36bebd3ec13d,YOS 7 174,DUG,DUG,DUG.dan-nu-tu,,33692fed-60e3-40ff-bb61-36bebd3ec13d.png
ec36f804-8b21-4e42-8ceb-bfd2cd5b9aa8,YOS 7 174,KAL,dan,DUG.dan-nu-tu,,ec36f804-8b21-4e42-8ceb-bfd2cd5b9aa8.png
a2ed16d4-f6ba-4483-9dd7-ea7856219183,YOS 7 174,NU,nu,DUG.dan-nu-tu,,a2ed16d4-f6ba-4483-9dd7-ea7856219183.png
9fb96d74-590e-4107-a84c-0a681c8d05c5,YOS 7 174,RI,re,re-qu-tu,line 1,9fb96d74-590e-4107-a84c-0a681c8d05c5.png
bd760cbf-c491-4e27-bdab-2ea0040794dd,YOS 7 174,QU,qu,re-qu-tu,line 5,bd760cbf-c491-4e27-bdab-2ea0040794dd.png
57836316-c1ad-4017-b947-7f9bb880fa00,YOS 7 174,TU,tu,re-qu-tu,line 5,57836316-c1ad-4017-b947-7f9bb880fa00.png
8c84df3c-1925-41c7-914f-2d43d34b5db4,YOS 7 174,LA,la,la-bi-ru-tu,line 5,8c84df3c-1925-41c7-914f-2d43d34b5db4.png
cfab93e6-5665-46cd-bcd8-dfd977d65b6f,YOS 7 174,BI,bi,la-bi-ru-tu,line 5,cfab93e6-5665-46cd-bcd8-dfd977d65b6f.png
6c5e29ac-c4fd-44df-bb28-c5ec9af8746c,YOS 7 174,RU,ru,la-bi-ru-tu,line 5,6c5e29ac-c4fd-44df-bb28-c5ec9af8746c.png
1b43219d-c41d-4cc9-95bb-80cfbf3fa7f0,YOS 7 174,GA,GA,NÍG.GA,,1b43219d-c41d-4cc9-95bb-80cfbf3fa7f0.png
61bbe053-0514-4ae8-a078-2b949c512b0f,YOS 7 174,HE,hi,ina muh-hi,last wedge of 'muh' visible,61bbe053-0514-4ae8-a078-2b949c512b0f.png
a48f0c5c-1c30-4886-aeeb-1d9d026d0196,YOS 7 174,ŠU,ŠU,ina ŠU.II,,a48f0c5c-1c30-4886-aeeb-1d9d026d0196.png
41cdf77d-68fd-43ed-80d5-4bee83ec0843,YOS 7 174,ÁŠ,áš,LÚ.áš-šá-bé-e,,41cdf77d-68fd-43ed-80d5-4bee83ec0843.png
d23c894b-8231-43e9-84ed-46d1222d179c,YOS 7 174,E,e,LÚ.áš-šá-bé-e,,d23c894b-8231-43e9-84ed-46d1222d179c.png
f69be1fa-9c63-4a65-bada-16ba4c5b27cf,YOS 7 174,URU,URU,URU.Na-ṣi-ba-a-ta,GN,f69be1fa-9c63-4a65-bada-16ba4c5b27cf.png
f4dff737-7389-4de0-95e1-950934a9b085,YOS 7 174,ṢI,ṣi,URU.Na-ṣi-ba-a-ta,GN,f4dff737-7389-4de0-95e1-950934a9b085.png
85f72ae9-e58d-4a29-bb50-5c222d2f4eac,YOS 7 174,BA,ba,URU.Na-ṣi-ba-a-ta,GN,85f72ae9-e58d-4a29-bb50-5c222d2f4eac.png
7d7bf720-3a47-4d79-b597-3b2e9b3e3f10,YOS 7 174,TA,ta,URU.Na-ṣi-ba-a-ta,,7d7bf720-3a47-4d79-b597-3b2e9b3e3f10.png
0e2b5e81-b167-4d7b-a315-c8f476ac8c62,YOS 7 174,RA,ra,URU.Bi-ra-a-ra,GN,0e2b5e81-b167-4d7b-a315-c8f476ac8c62.png
b651da2c-4bf6-4391-8082-bcfefcea871e,YOS 7 174,MEŠ,MEŠ,LÚ.ENGAR.MEŠ,,b651da2c-4bf6-4391-8082-bcfefcea871e.png
88a859e0-7955-4293-9fd4-4b49b497a0ee,YOS 7 174,PAP,PAB,PAB,#NAME?,88a859e0-7955-4293-9fd4-4b49b497a0ee.png
61154c1c-f352-456c-b934-a9c7687d4972,YOS 7 174,SUM,SUM,I.d.XXX-SUM-MU,PN,61154c1c-f352-456c-b934-a9c7687d4972.png
66ed70e2-7481-4057-8d62-d8058e4d8a8b,YOS 7 174,EŠ,XXX,I.d.XXX-SUM-MU,PN,66ed70e2-7481-4057-8d62-d8058e4d8a8b.png
b7a0cf7b-467b-40ce-9d98-f22609ae38ea,YOS 7 174,PA,PA,LÚ.PA.HÚB.DU,,b7a0cf7b-467b-40ce-9d98-f22609ae38ea.png
619a5e9b-fd5a-42f0-a1a8-605caa2d5ecd,YOS 7 174,KAM,KAM,UD 5.KAM,,619a5e9b-fd5a-42f0-a1a8-605caa2d5ecd.png
dedd4385-c5c4-469a-a4b2-9fdba1c692c6,YOS 7 174,ITU,ITU,ITU.GAN,,dedd4385-c5c4-469a-a4b2-9fdba1c692c6.png
93c8abb3-85bb-445a-998b-eb73807e6a6f,YOS 7 174,GAN,GAN,ITU.GAN,,93c8abb3-85bb-445a-998b-eb73807e6a6f.png
63d9a4bf-3e6a-432f-b953-abcfa0529edf,YOS 7 174,I,i,i-na-áš-ši-ma,,63d9a4bf-3e6a-432f-b953-abcfa0529edf.png
ba61a6d7-7e6a-434f-a037-685085452213,YOS 7 174,NA,na,i-na-áš-ši-ma,,ba61a6d7-7e6a-434f-a037-685085452213.png
11556e8e-81d0-42de-b1e0-500526595387,YOS 7 174,Ú,Ú,URU.Ú-dan-nu,GN,11556e8e-81d0-42de-b1e0-500526595387.png
BRM240_MLC2140rev_0,,UNUG,UNUG,UNUG.KI,,BRM240_MLC2140rev_0.png
BRM240_MLC2140rev_1,,KUR,KUR,É.KUR-za-kir,,BRM240_MLC2140rev_1.png
BRM240_MLC2140rev_2,,KI,qí,qí-bit,,BRM240_MLC2140rev_2.png
BRM240_MLC2140rev_3,,BIT,bit,qí-bit,,BRM240_MLC2140rev_3.png
BRM240_MLC2140rev_4,,BIT,É,É.KUR-za-kir,,BRM240_MLC2140rev_4.png
BRM240_MLC2140revc_0,,SA,sa,I.Is-sa-ra-ú-tu-nu,XXXX,BRM240_MLC2140revc_0.png
BRM240_MLC2140revc_1,,TU,tu,I.Is-sa-ru-ú-tu-nu,,BRM240_MLC2140revc_1.png
BRM240_MLC2140revc_2,,A,a,LÚ.UNUG.KI-a-a,,BRM240_MLC2140revc_2.png
BRM240_MLC2140revc_3,,SU,su,su,,BRM240_MLC2140revc_3.png
BRM240_MLC2140revc_4,,UR,ur,I.Di-'u-du-ur-e-su,,BRM240_MLC2140revc_4.png
BRM240_MLC2140revc_5,,MU,MU,I.d.60-NUMUN-MU,,BRM240_MLC2140revc_5.png
BRM240_MLC2140revc_6,,NA,na,d.Na-na-a,,BRM240_MLC2140revc_6.png
BRM240_MLC2140revc_7,,LU,lu,lu,,BRM240_MLC2140revc_7.png
BRM240_MLC2140revc_8,,IM,IM,d.IM,PN,BRM240_MLC2140revc_8.png
BRM240_MLC2140revc_9,,NI,ni,I.d.60-BA-šá-an-ni,PN,BRM240_MLC2140revc_9.png
ff87e63e-e65b-45c3-889a-0f5308af6a74,AD -134,SU,KUŠ,KUŠ.šá-tár.MEŠ,,ff87e63e-e65b-45c3-889a-0f5308af6a74.png
139c75f9-96bd-4160-8ed8-095157a5da3d,AD -134,DAR,tár,KUŠ.šá-tár.MEŠ,,139c75f9-96bd-4160-8ed8-095157a5da3d.png
1d98d728-edb6-41af-b581-cca707fa06e7,AD -134,Ú,ú,mun-nu-ú,,1d98d728-edb6-41af-b581-cca707fa06e7.png
cb84faf5-70e4-43b4-ba7a-f3eee125561a,AD -134,BA,ba,baI.Ba-a-ga-a-a-šá,PN,cb84faf5-70e4-43b4-ba7a-f3eee125561a.png
705caf7e-bc22-4404-abdf-e1f00be02756,AD -134,GA,ga,I.Ba-a-ga-a-a-šá,PN,705caf7e-bc22-4404-abdf-e1f00be02756.png
1805b1c5-1000-46ef-87b9-67fb856cc04f,AD -134,A,a,I.Ba-a-ga-a-a-šá,PN; first 'a',1805b1c5-1000-46ef-87b9-67fb856cc04f.png
19aea015-e546-4930-9135-f38986c2118d,AD -134,AD,ad,ad,ensuing signs broken off,19aea015-e546-4930-9135-f38986c2118d.png
aca75c6f-ca7d-46cf-83a2-2609eee9aabe,AD -134,NA,na,a-na,,aca75c6f-ca7d-46cf-83a2-2609eee9aabe.png
57541db0-6b17-480c-b661-fca85aa9acf7,AD -134,LU,lu,I.Me-nu-pi-lu-su,PN,57541db0-6b17-480c-b661-fca85aa9acf7.png
cbeb9795-e6a3-4f87-83e7-0bd55cc9cff3,AD -134,ME,me,me,PN,cbeb9795-e6a3-4f87-83e7-0bd55cc9cff3.png
805b6b1b-50d0-4276-9e8e-b17de7bc64b2,AD -134,SAG,SAG,ina SAG ITU,,805b6b1b-50d0-4276-9e8e-b17de7bc64b2.png
88d84d10-dcb0-4d42-a267-5121c4d8f246,AD -134,ITU,ITU,ina SAG ITU,,88d84d10-dcb0-4d42-a267-5121c4d8f246.png
0d2126ac-f06f-4702-bd48-686c01009dc2,NBC 4664,RI,ri,I.ri-mut,PN,0d2126ac-f06f-4702-bd48-686c01009dc2.png
34855fc8-8e1a-4228-90ef-4f24559b9f55,NBC 4664,MUD,mut,I.ri-mut,PN,34855fc8-8e1a-4228-90ef-4f24559b9f55.png
097ce516-2166-4675-824a-d1b21f98e624,NBC 4664,MU,MU,I.d.MAŠ-ŠEŠ.MEŠ-MU,PN,097ce516-2166-4675-824a-d1b21f98e624.png
e42cc7b2-871f-43f0-9a7c-396ea4ee67ce,NBC 4664,DI,di,a-na i-di-šú,,e42cc7b2-871f-43f0-9a7c-396ea4ee67ce.png
15a1d6f2-ec02-43c2-a935-d506ce298aa3,NBC 4664,NA,na,a-na,,15a1d6f2-ec02-43c2-a935-d506ce298aa3.png
